"","Gemeindekennziffer","Name der Gemeinde","Bevölkerung","GISD_Score","GISD_5","GISD_10","GISD_k"
"100",6435024,"Ronneburg",3388,0.488954,2,4,2
"101",6435025,"Schlüchtern, Stadt",15946,0.576312,4,8,2
"102",6435026,"Schöneck",11668,0.483596,2,4,2
"103",6435027,"Sinntal",8904,0.551518,4,7,2
"104",6435028,"Steinau an der Straße, Brüder-Grimm-Stadt",10336,0.565724,4,7,2
"105",6435029,"Wächtersbach, Stadt",12261,0.544325,3,6,2
"106",6436001,"Bad Soden am Taunus, Stadt",21772,0.175127,1,1,1
"107",6436002,"Eppstein, Stadt",13361,0.191288,1,1,1
"108",6436003,"Eschborn, Stadt",21009,0.191653,1,1,1
"109",6436004,"Flörsheim am Main, Stadt",20363,0.19184,1,1,1
"110",6436005,"Hattersheim am Main, Stadt",26379,0.22918,1,1,1
"111",6436006,"Hochheim am Main, Stadt",16856,0.213727,1,1,1
"112",6436007,"Hofheim am Taunus, Kreisstadt",38598,0.197,1,1,1
"113",6436008,"Kelkheim (Taunus), Stadt",28333,0.193814,1,1,1
"114",6436009,"Kriftel",10817,0.188601,1,1,1
"115",6436010,"Liederbach am Taunus",8833,0.190263,1,1,1
"116",6436011,"Schwalbach am Taunus, Stadt",15028,0.20927,1,1,1
"117",6436012,"Sulzbach (Taunus)",8627,0.162656,1,1,1
"118",6437001,"Bad König, Stadt",9417,0.600804,4,8,2
"119",6437002,"Beerfelden, Stadt",6363,0.585366,4,8,2
"120",6437003,"Brensbach",5040,0.557282,4,7,2
"121",6437004,"Breuberg, Stadt",7432,0.590008,4,8,2
"122",6437005,"Brombachtal",3496,0.579269,4,8,2
"123",6437006,"Erbach, Kreisstadt",13312,0.620518,5,9,3
"124",6437007,"Fränkisch-Crumbach",3232,0.573064,4,7,2
"125",6437008,"Hesseneck",631,0.528292,3,6,2
"126",6437009,"Höchst i. Odw.",10008,0.595676,4,8,2
"127",6437010,"Lützelbach",6864,0.582485,4,8,2
"128",6437011,"Michelstadt, Stadt",16173,0.620904,5,9,3
"129",6437012,"Mossautal",2425,0.586652,4,8,2
"130",6437013,"Reichelsheim (Odenwald)",8509,0.589224,4,8,2
"131",6437014,"Rothenberg",2233,0.531446,3,6,2
"132",6437015,"Sensbachtal",947,0.578373,4,8,2
"133",6438001,"Dietzenbach, Kreisstadt",33127,0.474715,2,3,2
"134",6438002,"Dreieich, Stadt",40082,0.413497,1,1,1
"135",6438003,"Egelsbach",11371,0.401425,1,1,1
"136",6438004,"Hainburg",14225,0.418615,1,2,1
"137",6438005,"Heusenstamm, Stadt",18496,0.408249,1,1,1
"138",6438006,"Langen (Hessen), Stadt",36058,0.428669,1,2,1
"139",6438007,"Mainhausen",9028,0.416969,1,2,1
"140",6438008,"Mühlheim am Main, Stadt",27753,0.415349,1,1,1
"141",6438009,"Neu-Isenburg, Stadt",36354,0.42793,1,2,1
"142",6438010,"Obertshausen, Stadt",24055,0.417233,1,2,1
"143",6438011,"Rodgau, Stadt",43607,0.405985,1,1,1
"144",6438012,"Rödermark, Stadt",26881,0.42097,1,2,1
"145",6438013,"Seligenstadt, Stadt",20632,0.41766,1,2,1
"146",6439001,"Aarbergen",5959,0.465598,2,3,2
"147",6439002,"Bad Schwalbach, Kreisstadt",10676,0.438856,1,2,1
"148",6439003,"Eltville am Rhein, Stadt",16897,0.413633,1,1,1
"149",6439004,"Geisenheim, Stadt",11627,0.449962,2,3,2
"150",6439005,"Heidenrod",7820,0.41691,1,2,1
"151",6439006,"Hohenstein",5964,0.430917,1,2,1
"152",6439007,"Hünstetten",10323,0.422598,1,2,1
"153",6439008,"Idstein, Stadt",23801,0.425656,1,2,1
"154",6439009,"Kiedrich",3983,0.389491,1,1,1
"155",6439010,"Lorch, Stadt",3752,0.457069,2,3,2
"156",6439011,"Niedernhausen",14362,0.382081,1,1,1
"157",6439012,"Oestrich-Winkel, Stadt",11524,0.431474,1,2,1
"158",6439013,"Rüdesheim am Rhein, Stadt",9773,0.482855,2,4,2
"159",6439014,"Schlangenbad",6239,0.42599,1,2,1
"160",6439015,"Taunusstein, Stadt",28721,0.421676,1,2,1
"161",6439016,"Waldems",5200,0.425278,1,2,1
"162",6439017,"Walluf",5496,0.394159,1,1,1
"163",6440001,"Altenstadt",11817,0.505757,2,4,2
"164",6440002,"Bad Nauheim, Stadt",31018,0.510397,3,5,2
"165",6440003,"Bad Vilbel, Stadt",32584,0.415965,1,1,1
"166",6440004,"Büdingen, Stadt",21061,0.521489,3,5,2
"167",6440005,"Butzbach, Friedrich-Ludwig-Weidig-Stadt",24900,0.514612,3,5,2
"168",6440006,"Echzell",5562,0.497731,2,4,2
"169",6440007,"Florstadt, Stadt",8672,0.470658,2,3,2
"170",6440008,"Friedberg (Hessen), Kreisstadt",27859,0.499611,2,4,2
"171",6440009,"Gedern, Stadt",7439,0.509679,3,5,2
"172",6440010,"Glauburg",3015,0.499216,2,4,2
"173",6440011,"Hirzenhain",2816,0.527635,3,6,2
"174",6440012,"Karben, Stadt",21936,0.434031,1,2,1
"175",6440013,"Kefenrod",2746,0.500054,2,4,2
"176",6440014,"Limeshain",5347,0.512564,3,5,2
"177",6440015,"Münzenberg, Stadt",5496,0.468083,2,3,2
"178",6440016,"Nidda, Stadt",16848,0.511303,3,5,2
"179",6440017,"Niddatal, Stadt",9291,0.447297,2,3,2
"180",6440018,"Ober-Mörlen",5775,0.455439,2,3,2
"181",6440019,"Ortenberg, Stadt",8985,0.525124,3,5,2
"182",6440020,"Ranstadt",4977,0.492901,2,4,2
"183",6440021,"Reichelsheim (Wetterau), Stadt",6785,0.47886,2,4,2
"184",6440022,"Rockenberg",4306,0.452903,2,3,2
"185",6440023,"Rosbach v. d. Höhe, Stadt",12167,0.442696,1,2,1
"186",6440024,"Wölfersheim",9880,0.492468,2,4,2
"187",6440025,"Wöllstadt",6087,0.429581,1,2,1
"188",6531001,"Allendorf (Lumda), Stadt",4110,0.520405,3,5,2
"189",6531002,"Biebertal",9978,0.486933,2,4,2
"190",6531003,"Buseck",12675,0.511691,3,5,2
"191",6531004,"Fernwald",6566,0.492462,2,4,2
"192",6531005,"Gießen, Universitätsstadt",83280,0.619847,5,9,3
"193",6531006,"Grünberg, Stadt",13597,0.543803,3,6,2
"194",6531007,"Heuchelheim",7473,0.511704,3,5,2
"195",6531008,"Hungen, Stadt",12399,0.527219,3,6,2
"196",6531009,"Langgöns",11507,0.51509,3,5,2
"197",6531010,"Laubach, Stadt",9613,0.564608,4,7,2
"198",6531011,"Lich, Stadt",13097,0.535783,3,6,2
"199",6531012,"Linden, Stadt",12407,0.532126,3,6,2
"200",6531013,"Lollar, Stadt",9876,0.553281,4,7,2
"201",6531014,"Pohlheim, Stadt",17683,0.551787,4,7,2
"202",6531015,"Rabenau",4993,0.502703,2,4,2
"203",6531016,"Reiskirchen",10223,0.525619,3,5,2
"204",6531017,"Staufenberg, Stadt",8239,0.51617,3,5,2
"205",6531018,"Wettenberg",12118,0.504794,2,4,2
"206",6532001,"Aßlar, Stadt",13558,0.565306,4,7,2
"207",6532002,"Bischoffen",3369,0.532874,3,6,2
"208",6532003,"Braunfels, Stadt",10814,0.55863,4,7,2
"209",6532004,"Breitscheid",4813,0.523218,3,5,2
"210",6532005,"Dietzhölztal",5771,0.542783,3,6,2
"211",6532006,"Dillenburg, Stadt",23431,0.566729,4,7,2
"212",6532007,"Driedorf",5099,0.548938,4,7,2
"213",6532008,"Ehringshausen",9224,0.537723,3,6,2
"214",6532009,"Eschenburg",10144,0.542393,3,6,2
"215",6532010,"Greifenstein",6791,0.549087,4,7,2
"216",6532011,"Haiger, Stadt",19339,0.576033,4,8,2
"217",6532012,"Herborn, Stadt",20351,0.56906,4,7,2
"218",6532013,"Hohenahr",4828,0.529197,3,6,2
"219",6532014,"Hüttenberg",10495,0.521289,3,5,2
"220",6532015,"Lahnau",8130,0.522142,3,5,2
"221",6532016,"Leun, Stadt",5650,0.553063,4,7,2
"222",6532017,"Mittenaar",4833,0.549275,4,7,2
"223",6532018,"Schöffengrund",6452,0.519816,3,5,2
"224",6532019,"Siegbach",2693,0.508264,3,5,2
"225",6532020,"Sinn",6422,0.548656,4,7,2
"226",6532021,"Solms, Stadt",13241,0.543971,3,6,2
"227",6532022,"Waldsolms",4730,0.519156,3,5,2
"228",6532023,"Wetzlar, Stadt",51262,0.594957,4,8,2
"229",6533001,"Beselich",5600,0.599078,4,8,2
"230",6533002,"Brechen",6526,0.56951,4,7,2
"231",6533003,"Bad Camberg, Stadt",14047,0.555249,4,7,2
"232",6533004,"Dornburg",8504,0.603833,5,9,3
"233",6533005,"Elbtal",2360,0.639494,5,9,3
"234",6533006,"Elz",8118,0.591219,4,8,2
"235",6533007,"Hadamar, Stadt",12297,0.632562,5,9,3
"236",6533008,"Hünfelden",9717,0.566801,4,7,2
"237",6533009,"Limburg a.d. Lahn, Kreisstadt",33906,0.625165,5,9,3
"238",6533010,"Löhnberg",4292,0.597381,4,8,2
"239",6533011,"Mengerskirchen, Marktflecken",5702,0.624435,5,9,3
"240",6533012,"Merenberg, Marktflecken",3231,0.592464,4,8,2
"241",6533013,"Runkel, Stadt",9634,0.581876,4,8,2
"242",6533014,"Selters (Taunus)",8132,0.601821,4,8,2
"243",6533015,"Villmar, Marktflecken",6775,0.582489,4,8,2
"244",6533016,"Waldbrunn (Westerwald)",5774,0.615105,5,9,3
"245",6533017,"Weilburg, Stadt",12547,0.625621,5,9,3
"246",6533018,"Weilmünster, Marktflecken",8794,0.571948,4,7,2
"247",6533019,"Weinbach",4429,0.573584,4,8,2
"248",6534001,"Amöneburg, Stadt",5144,0.456961,2,3,2
"249",6534002,"Angelburg",3530,0.499144,2,4,2
"250",6534003,"Bad Endbach",8176,0.525452,3,5,2
"251",6534004,"Biedenkopf, Stadt",13624,0.480115,2,4,2
"252",6534005,"Breidenbach",6877,0.458113,2,3,2
"253",6534006,"Cölbe",6725,0.475863,2,4,2
"254",6534007,"Dautphetal",11504,0.456557,2,3,2
"255",6534008,"Ebsdorfergrund",8886,0.455782,2,3,2
"256",6534009,"Fronhausen",4021,0.444374,1,2,1
"257",6534010,"Gladenbach, Stadt",12014,0.492908,2,4,2
"258",6534011,"Kirchhain, Stadt",16255,0.47792,2,4,2
"259",6534012,"Lahntal",6783,0.462944,2,3,2
"260",6534013,"Lohra",5452,0.464869,2,3,2
"261",6534014,"Marburg, Universitätsstadt",73147,0.554165,4,7,2
"262",6534015,"Münchhausen",3412,0.457195,2,3,2
"263",6534016,"Neustadt (Hessen), Stadt",8474,0.549613,4,7,2
"264",6534017,"Rauschenberg, Stadt",4432,0.480286,2,4,2
"265",6534018,"Stadtallendorf, Stadt",20807,0.547196,4,7,2
"266",6534019,"Steffenberg",4032,0.4907,2,4,2
"267",6534020,"Weimar (Lahn)",7003,0.452519,2,3,2
"268",6534021,"Wetter (Hessen), Stadt",8964,0.485489,2,4,2
"269",6534022,"Wohratal",2336,0.498637,2,4,2
"270",6535001,"Alsfeld, Stadt",15889,0.691782,5,10,3
"271",6535002,"Antrifttal",1933,0.631538,5,9,3
"272",6535003,"Feldatal",2529,0.653729,5,10,3
"273",6535004,"Freiensteinau",3150,0.608826,5,9,3
"274",6535005,"Gemünden (Felda)",2827,0.632715,5,9,3
"275",6535006,"Grebenau, Stadt",2414,0.660857,5,10,3
"276",6535007,"Grebenhain",4662,0.616086,5,9,3
"277",6535008,"Herbstein, Stadt",4698,0.63727,5,9,3
"278",6535009,"Homberg (Ohm), Stadt",7445,0.617419,5,9,3
"279",6535010,"Kirtorf, Stadt",3242,0.671402,5,10,3
"280",6535011,"Lauterbach (Hessen), Kreisstadt",13226,0.656266,5,10,3
"281",6535012,"Lautertal (Vogelsberg)",2394,0.59836,4,8,2
"282",6535013,"Mücke",9276,0.625375,5,9,3
"283",6535014,"Romrod, Stadt",2726,0.672079,5,10,3
"284",6535015,"Schlitz, Stadt",9534,0.655895,5,10,3
"285",6535016,"Schotten, Stadt",10111,0.64087,5,10,3
"286",6535017,"Schwalmtal",2821,0.652914,5,10,3
"287",6535018,"Ulrichstein, Stadt",2987,0.643981,5,10,3
"288",6535019,"Wartenberg",3899,0.627476,5,9,3
"289",6611000,"Kassel, documenta-Stadt",194747,0.734428,5,10,3
"290",6631001,"Bad Salzschlirf",3118,0.592615,4,8,2
"291",6631002,"Burghaun, Marktgemeinde",6442,0.538959,3,6,2
"292",6631003,"Dipperz",3370,0.520337,3,5,2
"293",6631004,"Ebersburg",4536,0.530059,3,6,2
"294",6631005,"Ehrenberg (Rhön)",2517,0.514227,3,5,2
"295",6631006,"Eichenzell",11033,0.506302,3,5,2
"296",6631007,"Eiterfeld, Marktgemeinde",7088,0.541514,3,6,2
"297",6631008,"Flieden",8707,0.527796,3,6,2
"298",6631009,"Fulda, Stadt",65540,0.597759,4,8,2
"299",6631010,"Gersfeld (Rhön), Stadt",5617,0.57515,4,8,2
"300",6631011,"Großenlüder",8601,0.500572,2,4,2
"301",6631012,"Hilders",4603,0.558744,4,7,2
"302",6631013,"Hofbieber",5927,0.526741,3,6,2
"303",6631014,"Hosenfeld",4618,0.519485,3,5,2
"304",6631015,"Hünfeld, Konrad-Zuse-Stadt",15843,0.558013,4,7,2
"305",6631016,"Kalbach",6311,0.527415,3,6,2
"306",6631017,"Künzell",16120,0.516341,3,5,2
"307",6631018,"Neuhof",10747,0.531365,3,6,2
"308",6631019,"Nüsttal",2789,0.544491,3,6,2
"309",6631020,"Petersberg",15234,0.514722,3,5,2
"310",6631021,"Poppenhausen (Wasserkuppe)",2560,0.531605,3,6,2
"311",6631022,"Rasdorf",1614,0.571876,4,7,2
"312",6631023,"Tann (Rhön), Stadt",4391,0.571465,4,7,2
"313",6632001,"Alheim",5032,0.593789,4,8,2
"314",6632002,"Bad Hersfeld, Kreisstadt",28839,0.616154,5,9,3
"315",6632003,"Bebra, Stadt",13789,0.625702,5,9,3
"316",6632004,"Breitenbach a. Herzberg",1756,0.574666,4,8,2
"317",6632005,"Cornberg",1411,0.659546,5,10,3
"318",6632006,"Friedewald",2400,0.532662,3,6,2
"319",6632007,"Hauneck",3161,0.560987,4,7,2
"320",6632008,"Haunetal",2967,0.550935,4,7,2
"321",6632009,"Heringen (Werra), Stadt",7262,0.54477,3,6,2
"322",6632010,"Hohenroda",3088,0.539535,3,6,2
"323",6632011,"Kirchheim",3709,0.572258,4,7,2
"324",6632012,"Ludwigsau",5580,0.555835,4,7,2
"325",6632013,"Nentershausen",2689,0.587564,4,8,2
"326",6632014,"Neuenstein",3038,0.542603,3,6,2
"327",6632015,"Niederaula, Marktgemeinde",5407,0.546384,3,6,2
"328",6632016,"Philippsthal (Werra), Marktgemeinde",4164,0.53337,3,6,2
"329",6632017,"Ronshausen",2383,0.569176,4,7,2
"330",6632018,"Rotenburg a. d. Fulda, Stadt",13318,0.593455,4,8,2
"331",6632019,"Schenklengsfeld",4468,0.550155,4,7,2
"332",6632020,"Wildeck",4933,0.578879,4,8,2
"333",6633001,"Ahnatal",7940,0.499101,2,4,2
"334",6633002,"Bad Karlshafen, Stadt",3497,0.61009,5,9,3
"335",6633003,"Baunatal, Stadt",27403,0.533728,3,6,2
"336",6633004,"Breuna",3590,0.500951,2,4,2
"337",6633005,"Calden",7359,0.518605,3,5,2
"338",6633006,"Bad Emstal",5950,0.530227,3,6,2
"339",6633007,"Espenau",4980,0.52531,3,5,2
"340",6633008,"Fuldabrück",8674,0.507666,3,5,2
"341",6633009,"Fuldatal",12112,0.535775,3,6,2
"342",6633010,"Grebenstein, Stadt",5797,0.557199,4,7,2
"343",6633011,"Habichtswald",4995,0.501618,2,4,2
"344",6633012,"Helsa",5538,0.552342,4,7,2
"345",6633013,"Hofgeismar, Stadt",14783,0.585,4,8,2
"346",6633014,"Immenhausen, Stadt",6815,0.546613,3,6,2
"347",6633015,"Kaufungen",12445,0.52352,3,5,2
"348",6633016,"Liebenau, Stadt",3176,0.544692,3,6,2
"349",6633017,"Lohfelden",13622,0.550419,4,7,2
"350",6633018,"Naumburg, Stadt",5145,0.535479,3,6,2
"351",6633019,"Nieste",1878,0.478352,2,4,2
"352",6633020,"Niestetal",10674,0.511524,3,5,2
"353",6633021,"Oberweser",3209,0.536644,3,6,2
"354",6633022,"Reinhardshagen",4455,0.549291,4,7,2
"355",6633023,"Schauenburg",10016,0.506065,3,5,2
"356",6633024,"Söhrewald",4820,0.517552,3,5,2
"357",6633025,"Trendelburg, Stadt",5081,0.534541,3,6,2
"358",6633026,"Vellmar, Stadt",18037,0.518369,3,5,2
"359",6633027,"Wahlsburg",2088,0.557882,4,7,2
"360",6633028,"Wolfhagen, Stadt",12856,0.544821,3,6,2
"361",6633029,"Zierenberg, Stadt",6516,0.517751,3,5,2
"362",6634001,"Borken (Hessen), Stadt",12494,0.642591,5,10,3
"363",6634002,"Edermünde",7231,0.56803,4,7,2
"364",6634003,"Felsberg, Stadt",10673,0.600204,4,8,2
"365",6634004,"Frielendorf",7314,0.608636,5,9,3
"366",6634005,"Fritzlar, Dom- und Kaiserstadt",14304,0.619746,5,9,3
"367",6634006,"Gilserberg",3063,0.61196,5,9,3
"368",6634007,"Gudensberg, Stadt",9442,0.598933,4,8,2
"369",6634008,"Guxhagen",5258,0.557353,4,7,2
"370",6634009,"Homberg (Efze), Kreisstadt",13881,0.654338,5,10,3
"371",6634010,"Jesberg",2382,0.600732,4,8,2
"372",6634011,"Knüllwald",4405,0.610075,5,9,3
"373",6634012,"Körle",2871,0.539713,3,6,2
"374",6634013,"Malsfeld",3881,0.57871,4,8,2
"375",6634014,"Melsungen, Stadt",13334,0.580898,4,8,2
"376",6634015,"Morschen",3340,0.605253,5,9,3
"377",6634016,"Neuental",3180,0.613559,5,9,3
"378",6634017,"Neukirchen, Stadt",7149,0.625787,5,9,3
"379",6634018,"Niedenstein, Stadt",5291,0.593698,4,8,2
"380",6634019,"Oberaula",3157,0.624164,5,9,3
"381",6634020,"Ottrau",2252,0.603548,4,8,2
"382",6634021,"Schrecksbach",3156,0.585669,4,8,2
"383",6634022,"Schwalmstadt, Stadt",17987,0.629941,5,9,3
"384",6634023,"Schwarzenborn, Stadt",1412,0.629469,5,9,3
"385",6634024,"Spangenberg, Liebenbachstadt",6054,0.586786,4,8,2
"386",6634025,"Wabern",7243,0.616663,5,9,3
"387",6634026,"Willingshausen",4845,0.572999,4,7,2
"388",6634027,"Bad Zwesten",3867,0.629148,5,9,3
"389",6635001,"Allendorf (Eder)",5580,0.622,5,9,3
"390",6635002,"Bad Arolsen, Stadt",15399,0.632957,5,9,3
"391",6635003,"Bad Wildungen, Stadt",16711,0.693756,5,10,3
"392",6635004,"Battenberg (Eder), Stadt",5379,0.615733,5,9,3
"393",6635005,"Bromskirchen",1830,0.659078,5,10,3
"394",6635006,"Burgwald",4838,0.60317,4,8,2
"395",6635007,"Diemelsee",4788,0.666397,5,10,3
"396",6635008,"Diemelstadt, Stadt",5212,0.623831,5,9,3
"397",6635009,"Edertal",6253,0.660929,5,10,3
"398",6635010,"Frankenau, Stadt",2914,0.645426,5,10,3
"399",6635011,"Frankenberg (Eder), Stadt",17848,0.671208,5,10,3
"400",6635012,"Gemünden (Wohra), Stadt",3811,0.663591,5,10,3
"401",6635013,"Haina (Kloster)",3608,0.619793,5,9,3
"402",6635014,"Hatzfeld (Eder), Stadt",3054,0.62921,5,9,3
"403",6635015,"Korbach, Hansestadt",23169,0.724288,5,10,3
"404",6635016,"Lichtenfels, Stadt",4180,0.647926,5,10,3
"405",6635017,"Rosenthal, Stadt",2204,0.645526,5,10,3
"406",6635018,"Twistetal",4445,0.617432,5,9,3
"407",6635019,"Vöhl",5645,0.673498,5,10,3
"408",6635020,"Volkmarsen, Stadt",6743,0.621487,5,9,3
"409",6635021,"Waldeck, Stadt",6877,0.679174,5,10,3
"410",6635022,"Willingen (Upland)",5972,0.662629,5,10,3
"411",6636001,"Bad Sooden-Allendorf, Stadt",8350,0.731529,5,10,3
"412",6636002,"Berkatal",1584,0.660427,5,10,3
"413",6636003,"Eschwege, Kreisstadt",19466,0.755046,5,10,3
"414",6636004,"Großalmerode, Stadt",6536,0.662555,5,10,3
"415",6636005,"Herleshausen",2821,0.668308,5,10,3
"416",6636006,"Hessisch Lichtenau, Stadt",11984,0.66294,5,10,3
"417",6636007,"Meinhard",4711,0.677827,5,10,3
"418",6636008,"Meißner",3082,0.664742,5,10,3
"419",6636009,"Neu-Eichenberg",1853,0.638114,5,9,3
"420",6636010,"Ringgau",2925,0.678081,5,10,3
"421",6636011,"Sontra, Stadt",7513,0.719179,5,10,3
"422",6636012,"Waldkappel, Stadt",4433,0.684831,5,10,3
"423",6636013,"Wanfried, Stadt",4151,0.703863,5,10,3
"424",6636014,"Wehretal",5024,0.685939,5,10,3
"425",6636015,"Weißenborn",1072,0.703526,5,10,3
"426",6636016,"Witzenhausen, Stadt",14701,0.716148,5,10,3
